"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLatitude","decimalLongitude","continent","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","type","elevation","elevationAccuracy","county","preparations"
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",38.645614,-4.517588,"EUROPE","Ciudad Real",2019,8,4,"",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4956021422",NA,"Los Castillejos Volcánicos de la Bienvenida",NA,NA,NA,NA,NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",38.838421,-4.138691,"EUROPE","Ciudad Real",2019,8,16,"",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4957235896",NA,"Corral de Calatrava",NA,NA,NA,NA,NA
"8a863029-f435-446a-821e-275f4f641165","HUMAN_OBSERVATION","PRESENT","Iris oratoria",38.778242,-0.539703,"EUROPE","Alicante",2019,8,20,"",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4957576845",NA,"Alfafara",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.432007,-1.519735,"EUROPE","Región de Murcia",2019,8,17,"cdc,cdround","https://www.inaturalist.org/observations/41132073","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596170951","41132073",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",41.635428,2.698349,"EUROPE","Cataluña",2019,8,26,"cdc,cdround","https://www.inaturalist.org/observations/44616269","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2619988068","44616269",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",33.306009,-111.678524,"NORTH_AMERICA","Arizona",2019,8,23,"cdc,cdround","https://www.inaturalist.org/observations/44953443","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2619991244","44953443",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",41.651963,8.937126,"EUROPE","Corse",2019,8,31,"cdc,cdround","https://www.inaturalist.org/observations/46234074","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3008489390","46234074",NA,NA,NA,NA,NA,NA
"9ad6e7d2-e94d-4878-b71d-a5c5f7611f33","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.40427,4.63502,"EUROPE",NA,2019,8,18,"cdc",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4087263437",NA,NA,NA,3,0,"Bouches-du-Rhône",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",41.232931,-3.64523,"EUROPE","Castilla y León",2019,8,30,"cdc,cdround","https://www.inaturalist.org/observations/55101247","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850990893","55101247",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",42.640633,2.872426,"EUROPE","Languedoc-Roussillon",2019,8,27,"cdc,cdround","https://www.inaturalist.org/observations/55942955","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4440788371","55942955",NA,NA,NA,NA,NA,NA
"a67ec884-e895-4e14-a3c7-fc39795ee749","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.50834,3.78331,"EUROPE",NA,2019,8,30,"cdc",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4574233265",NA,NA,NA,NA,NA,"Hérault",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.830151,-2.604449,"EUROPE","Andalucía",2019,8,5,"cdc,cdround","https://www.inaturalist.org/observations/63227675","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2901528237","63227675",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",36.754448,-3.082345,"EUROPE","Andalucía",2019,8,5,"cdc,cdround","https://www.inaturalist.org/observations/67628306","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3018139171","67628306",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",37.183388,24.482349,"EUROPE","Aegean",2019,8,26,"cdc,cdround","https://www.inaturalist.org/observations/69809134","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3068013422","69809134",NA,NA,NA,NA,NA,NA
"54facf62-bf0c-43e7-9972-4fdc407fa6c5","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.48978,4.40407,"EUROPE",NA,2019,8,21,"cdc",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4148416745",NA,NA,NA,NA,NA,"Bouches-du-Rhône",NA
"7247dc2e-b862-4555-b533-7701d183271b","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.41785,6.83754,"EUROPE",NA,2019,8,31,"cdc,gass84,iddativ",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2493350601",NA,NA,NA,NA,NA,"Var",NA
"574cfabf-88b2-4f75-b2dc-b5edac803086","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.10216,6.1001,"EUROPE",NA,2019,8,29,"cdc",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4084868033",NA,NA,NA,22,0,"Var|Var (mer territoriale)",NA
"a67ec884-e895-4e14-a3c7-fc39795ee749","HUMAN_OBSERVATION","PRESENT","Iris oratoria",42.47949,3.14485,"EUROPE",NA,2019,8,18,"cdc",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4574213935",NA,NA,NA,NA,NA,"Pyrénées-Orientales",NA
"a67ec884-e895-4e14-a3c7-fc39795ee749","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.51635,3.90319,"EUROPE",NA,2019,9,17,"cdc",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","4573610682",NA,NA,NA,NA,NA,"Hérault",NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",41.902784,12.496366,"EUROPE","Lazio",2019,9,8,"cdc,cdround","https://www.inaturalist.org/observations/170651307","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","4145447119","170651307",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Iris oratoria",43.341561,6.693671,"EUROPE","Provence-Alpes-Côte d'Azur",2019,9,29,"cdc,cdround","https://www.inaturalist.org/observations/173094398","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","4162311366","173094398",NA,NA,NA,NA,NA,NA
