"","sp","long","lat","continent","year"
"277","Iris oratoria",-121.602655,38.376332,"NORTH_AMERICA",2024
"278","Iris oratoria",-110.965386,32.232703,"NORTH_AMERICA",2024
"279","Iris oratoria",-110.951897,32.230738,"NORTH_AMERICA",2024
"280","Iris oratoria",-121.523748,38.621394,"NORTH_AMERICA",2024
"281","Iris oratoria",-119.818718,36.751023,"NORTH_AMERICA",2024
"282","Iris oratoria",-116.457022,33.804003,"NORTH_AMERICA",2024
"283","Iris oratoria",-112.183311,33.663776,"NORTH_AMERICA",2024
"284","Iris oratoria",-119.148485,35.347297,"NORTH_AMERICA",2024
"285","Iris oratoria",-116.309075,33.731055,"NORTH_AMERICA",2024
"286","Iris oratoria",-116.309075,33.731042,"NORTH_AMERICA",2024
"287","Iris oratoria",-117.602522,33.83615,"NORTH_AMERICA",2024
"288","Iris oratoria",-117.790016,34.066753,"NORTH_AMERICA",2024
"289","Iris oratoria",-114.50151,32.680309,"NORTH_AMERICA",2024
"290","Iris oratoria",-110.951835,32.230626,"NORTH_AMERICA",2024
"291","Iris oratoria",-106.601988,35.186437,"NORTH_AMERICA",2024
"292","Iris oratoria",-121.18808,38.727262,"NORTH_AMERICA",2024
"293","Iris oratoria",-110.95883,32.254288,"NORTH_AMERICA",2024
"294","Iris oratoria",-121.547711,39.071374,"NORTH_AMERICA",2024
"295","Iris oratoria",-115.359951,36.438104,"NORTH_AMERICA",2024
"296","Iris oratoria",-115.088394,36.214878,"NORTH_AMERICA",2024
"297","Iris oratoria",-112.864557,31.950353,"NORTH_AMERICA",2024
"298","Iris oratoria",-121.758473,38.536504,"NORTH_AMERICA",2024
"299","Iris oratoria",-106.502014,31.759612,"NORTH_AMERICA",2024
"300","Iris oratoria",-117.778503,34.070801,"NORTH_AMERICA",2024
"301","Iris oratoria",-117.394622,33.90825,"NORTH_AMERICA",2024
"302","Iris oratoria",-117.261405,34.480433,"NORTH_AMERICA",2024
"303","Iris oratoria",-121.082167,38.685717,"NORTH_AMERICA",2024
"304","Iris oratoria",-117.561594,33.876685,"NORTH_AMERICA",2024
"305","Iris oratoria",-111.929554,33.324545,"NORTH_AMERICA",2024
"306","Iris oratoria",-117.029044,32.840367,"NORTH_AMERICA",2024
"307","Iris oratoria",-111.769622,33.236978,"NORTH_AMERICA",2024
"308","Iris oratoria",-103.501859,25.586897,"NORTH_AMERICA",2024
"309","Iris oratoria",-117.790085,34.066971,"NORTH_AMERICA",2024
"310","Iris oratoria",-110.958541,32.372128,"NORTH_AMERICA",2024
"311","Iris oratoria",-114.495648,32.687876,"NORTH_AMERICA",2024
"312","Iris oratoria",-103.331494,25.534992,"NORTH_AMERICA",2024
"313","Iris oratoria",-106.501565,31.767628,"NORTH_AMERICA",2024
"314","Iris oratoria",-121.278812,38.849026,"NORTH_AMERICA",2024
"315","Iris oratoria",-120.424995,37.364095,"NORTH_AMERICA",2024
"316","Iris oratoria",-115.361509,36.439744,"NORTH_AMERICA",2024
"317","Iris oratoria",-122.186428,40.392564,"NORTH_AMERICA",2024
"318","Iris oratoria",-121.978591,38.347258,"NORTH_AMERICA",2024
